,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
8771,0.5924655287462148,5.526913271071802,0.7313103780379119,0.6820448159571675,0.6041666666666666,0.3924812030075188,5.0
8772,0.5584419792252886,5.477518696097657,0.578941949812156,0.8153687624306558,0.6483971044467425,0.46444444444444444,3.0
8773,0.6278362339798947,4.573067740861383,0.5120090516034718,0.85898005278127,0.8021276595744681,0.5362731152204836,1.0
8774,0.7290490447993859,4.248552940931594,0.7882063109568578,0.6154110913590859,0.8666666666666667,0.6381818181818182,0.0
8775,0.576200644657311,4.910779315142976,0.49285629642176526,0.8701107234584694,0.6479791395045632,0.5503875968992248,2.0
8776,0.5660021357081262,5.837897275067424,0.6870932175163024,0.7265692743593657,0.6352413019079686,0.41832963784183297,4.0
8777,0.5723109039820139,5.623648151224041,0.6859833351343135,0.7276172509760911,0.6369509043927648,0.4279513888888889,4.0
8778,0.5652551687870525,4.724650444613332,0.5241608428129676,0.8516192875115026,0.6376021798365122,0.5318181818181819,2.0
8779,0.5341797269184269,6.073649891665049,0.715922209494762,0.698180055538783,0.5524769101595298,0.35663956639566397,5.0
8780,0.5860488988065871,5.02562987289831,0.41749995758492425,0.9086769422718871,0.6606145251396648,0.5657894736842105,2.0
8781,0.5953172389721807,5.3861363802754285,0.5493541490425774,0.8355896235172536,0.6652314316469322,0.49047619047619045,3.0
8782,0.5522883840883067,5.847775833477941,0.718840548783134,0.6951749890676181,0.5659722222222222,0.3622222222222222,5.0
8783,0.7550214887699084,4.0474082392350486,0.7123779339123636,0.7017960382295927,0.9179487179487179,0.6884615384615385,0.0
8784,0.6259066120369253,4.490354265132733,0.5458667625283965,0.8378719935448177,0.7726432532347505,0.5225,1.0
8785,0.5660132736765413,5.332997477093467,0.5805432477183644,0.814229413328095,0.6492374727668845,0.47794707297514033,3.0
8786,0.635656703410872,4.581130032068073,0.4507080289881268,0.8926714247726528,0.7889908256880734,0.5119047619047619,1.0
8787,0.5714918720719941,5.505096784130386,0.5715617052986347,0.820559088083312,0.656,0.47674418604651164,3.0
8788,0.5619181636504821,5.905346639747455,0.7388416195512149,0.6738791146926413,0.5722689075630252,0.3610816542948038,5.0
8789,0.656747901197878,4.8785372298865175,0.5007414711738347,0.8655968917727602,0.7469670710571924,0.5986111111111111,3.0
8790,0.6306357670931266,4.925040298282413,0.4840014545855694,0.8750671928252441,0.7117962466487936,0.5130434782608696,2.0
8791,0.6047428572810734,5.319047500775214,0.5432306897957737,0.8395834786749963,0.6811428571428572,0.5544186046511628,3.0
8792,0.7718394357358301,3.4764970867135125,0.7097681614792221,0.7044353461818941,0.9420654911838791,0.6925925925925925,0.0
8793,0.6144231823218603,4.113030164812421,0.4227340992884893,0.9062537620880532,0.7570093457943925,0.48214285714285715,1.0
8794,0.76688475220915,3.4144926989284423,0.7442474169998583,0.6679040217643841,0.9276139410187667,0.692,0.0
8795,0.5598930245546643,5.745025073526426,0.6957879678401189,0.7182472442055854,0.5742397137745975,0.37282229965156793,5.0
8796,0.6645981146826342,4.118547316656041,0.4341202698324607,0.9008549224600992,0.8243512974051896,0.559620596205962,1.0
8797,0.5639408624403862,5.72678878265134,0.7171988884450932,0.696868534526508,0.6244239631336406,0.4211344211344211,4.0
8798,0.5633823431854227,5.7797723629123725,0.6976357538510675,0.7164526187743699,0.6285018270401949,0.41346153846153844,4.0
8799,0.5690289348888415,5.711670341840728,0.7182761305311629,0.6957581478568396,0.567926455566905,0.36651285431773234,5.0
8800,0.7718770941540903,3.3814705305291723,0.7654044273311956,0.6435495805466773,0.9323529411764706,0.6891304347826087,0.0
8801,0.7422445067639766,4.063381978297608,0.812372469694834,0.5831388946742585,0.9027777777777778,0.6878306878306878,0.0
8802,0.6194332584063107,5.298077077577062,0.6531822675535072,0.757200716688553,0.6595208070617906,0.4745916515426497,4.0
8803,0.6108198325548693,5.2488685552616365,0.522349131546602,0.8527317191077805,0.6966292134831461,0.543859649122807,3.0
8804,0.548502188520182,5.916288196813021,0.7100667897358836,0.7041343295949833,0.6215943491422805,0.4173441734417344,4.0
8805,0.5364160498413286,6.033725324390114,0.7205214867289433,0.6934326118390403,0.5657894736842105,0.36977886977886976,5.0
8806,0.7524014210174149,3.9608751006179297,0.7523345023297432,0.6587812964894023,0.9195979899497487,0.6703296703296703,0.0
8807,0.7559826451063012,3.4486509086738386,0.6495945873696363,0.7602807850130583,0.9208211143695014,0.6977777777777778,0.0
8808,0.7608179806695281,4.041817531060448,0.7253776990775329,0.6883510686277637,0.9137055837563451,0.6593406593406593,0.0
8809,0.7490880254152598,4.060863883303044,0.8061831191414519,0.5916661038215385,0.8987730061349694,0.7009569377990431,0.0
8810,0.5769376551392619,5.7855102647412116,0.7234810438830931,0.6903442468376412,0.5851063829787234,0.35714285714285715,5.0
8811,0.7473970263632458,4.094647963274582,0.7476307062695846,0.6641146941928345,0.8929440389294404,0.6472663139329806,0.0
8812,0.6458237751845999,5.061508084646917,0.48971787174999504,0.8718809586684729,0.7364620938628159,0.5964912280701754,3.0
8813,0.5987902526976837,5.48564979720042,0.6473456334333871,0.7621965828280305,0.6641452344931922,0.435515873015873,4.0
8814,0.5744958796993056,5.565563916112039,0.6690239916522249,0.7432408079443188,0.6051103368176539,0.3911411411411411,5.0
8815,0.6188169818083217,4.838768146899749,0.48033321756037994,0.8770860847762281,0.7024793388429752,0.6390977443609023,2.0
8816,0.6147811090613698,4.8797026306393425,0.4598537382146679,0.8879946730977589,0.6917989417989417,0.516798418972332,2.0
8817,0.6246365339890672,5.0388855545267575,0.45281007389658434,0.8916069969318151,0.7,0.5423553719008265,2.0
8818,0.7420391468808694,4.076987972662193,0.7777037176847409,0.6286309947014488,0.885286783042394,0.6206293706293706,0.0
